AU1,AU2,AU4,AU6,AU7,AU9,AU12,AU15,AU16,AU20,AU23,AU26,Left,Lower,Right,Upper,class
0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,1.61,1.83,0.22,Positive
0.0,0.0,0.0,0.33,0.0,0.18,0.0,0.0,0.22,0.82,0.82,0.82,0.25,0.82,1.15,0.9,Positive
0.0,0.0,0.0,0.0,0.0,1.0,1.1,0.0,0.0,0.0,0.68,0.0,0.75,1.85,1.03,0.17,Positive
0.0,0.0,0.0,0.0,0.0,1.88,1.72,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.38,0.16,Positive
0.0,0.0,0.0,0.15,0.0,0.8,1.12,0.0,0.0,0.0,0.0,0.0,0.37,1.7,1.7,0.37,Neutral
0.0,0.0,0.48,0.51,0.0,0.38,0.75,0.0,0.0,0.0,0.58,0.0,0.08,1.13,1.78,1.0,Neutral
0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,2.34,0.0,Neutral
0.0,0.0,0.0,0.0,0.0,0.97,1.12,0.0,0.0,0.0,1.12,0.0,0.97,2.09,1.12,0.0,Neutral
0.0,0.0,0.0,0.0,0.59,0.92,0.45,0.0,0.0,0.0,0.0,0.0,0.79,1.1,1.1,0.79,Negative
0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.61,0.61,0.0,0.32,1.41,1.73,0.63,Negative
0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,1.89,2.13,0.24,0.2,Negative
0.0,0.0,0.0,0.0,0.0,1.83,0.93,0.0,0.0,0.0,0.0,0.0,1.18,1.83,0.9,0.25,Negative
0.0,0.0,0.0,0.0,0.58,0.0,1.92,0.0,0.0,0.0,0.0,0.0,1.47,2.16,1.71,1.02,Negative
0.56,0.0,0.0,0.15,0.0,0.24,1.85,0.0,0.0,0.0,0.75,0.0,0.78,1.85,2.0,1.17,Negative
0.0,0.0,0.0,0.0,0.0,1.99,0.82,0.0,0.0,0.0,0.82,0.0,2.15,2.51,0.0,0.46,Negative
0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,3.21,3.01,0.0,0.2,Negative
0.0,0.0,0.0,0.38,0.0,0.3,0.43,0.0,0.0,0.0,0.0,0.0,0.63,0.43,1.11,1.31,Negative
0.17,0.0,0.17,0.2,0.0,0.0,1.05,0.0,0.0,0.0,1.25,0.0,0.2,1.25,1.43,0.58,Negative
0.0,0.0,0.0,0.0,0.0,1.77,1.77,0.0,0.0,0.0,0.0,0.0,1.77,1.77,0.0,0.39,Negative
0.0,0.0,0.0,0.0,0.0,2.18,0.29,0.0,0.0,0.0,0.0,0.0,1.9,2.18,0.0,0.0,Negative
0.0,0.0,0.0,0.63,0.11,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.91,1.37,1.2,0.74,Negative
0.45,0.0,0.45,0.28,0.44,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.5,1.02,1.69,1.18,Negative
0.0,0.0,0.0,0.0,0.0,1.52,0.6,0.25,0.0,0.25,0.0,0.25,2.12,2.01,0.25,0.37,Negative
0.0,0.0,0.0,0.0,0.0,0.87,1.07,0.0,0.0,0.0,0.0,0.0,1.45,1.55,0.48,0.38,Negative
0.0,0.0,0.0,0.03,0.0,0.3,1.45,0.0,0.0,0.0,0.65,0.0,0.17,1.45,1.45,0.47,Positive
0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.29,0.0,0.38,1.01,1.69,1.07,Positive
0.0,0.0,0.0,0.0,0.0,2.05,2.05,0.0,0.0,0.0,0.0,0.0,2.05,2.05,0.0,0.0,Positive
